Count Start Date,Road Name,Carriageway Start Name,Carriageway End Name,5 Day ADT,7 Day ADT,Saturday Volume,Sunday Volume,AM Peak Volume,AM Peak Hour,Mid Peak Volume,Mid Peak Hour,PM Peak Volume,PM Peak Hour,Car,LCV,MCV,HCV-I,HCV-II,HCV Total,latitude,longitude
2018-03-16,SURREY CRES,BROWNING ST,RICHMOND RD,11172.0,10599.0,10148.0,8190.0,1138,,1045,1300.0,1101,,0.96,0.0,0.03,0.01,0.0,0.04,-36.73191052074528,174.50165070583228
2018-03-16,DAIRY FLAT HIGHWAY 2281 to 3123 m,WILKS RD LHS,KAHIKATEA FLAT RD,9822.0,8985.0,7427.0,6358.0,938,,735,,1021,,0.79,0.02,0.14,0.03,0.02,0.19,-36.64610150083009,174.643321795288
2018-03-16,PONDEROSA DR,MARGARET HENRY CRES,MARGARET HENRY CRES WEST,2245.0,2074.0,1582.0,1716.0,355,,212,,247,,0.98,0.0,0.02,0.0,0.0,0.02,-36.720434317748456,174.7214115054539
2018-03-16,DAIRY FLAT HIGHWAY 0 to 367 m,SH1 ON_OFF RAB,PINE VALLEY RD,16358.0,15311.0,13656.0,11731.0,1423,,1228,,1460,,0.88,0.02,0.05,0.03,0.02,0.1,-36.62706439969165,174.6589094787917
2018-03-16,SURREY CRES,PRIME RD,SELBOURNE ST (NORTH),12158.0,11559.0,11160.0,8967.0,1105,,1136,1300.0,1203,,0.97,0.0,0.02,0.01,0.0,0.03,-36.86320219951942,174.73678048593956
2018-03-16,ABBOTTS WAY,KENNETH SMALL PL,NGAHUE DR,23402.0,22298.0,20968.0,18109.0,1694,,1987,,2051,,0.94,0.0,0.05,0.01,0.0,0.06,-36.887306456722236,174.8267683319671
2018-03-16,COLLEGE RD (ST JOHNS),ST JOHNS RD RAB,STRONG ST,17459.0,16751.0,16018.0,13940.0,1556,,1543,,1708,,0.95,0.0,0.04,0.01,0.0,0.05,-36.875054697390986,174.84269912855925
2018-03-16,NGAHUE DR,MAGMA CRES,NORMAN LESSER DR,24732.0,23808.0,22811.0,20183.0,1877,,2200,,2076,,0.93,0.01,0.04,0.02,0.0,0.06,-36.88396542435089,174.8365177216698
2018-03-16,MT EDEN RD,VIEW RD,HILLSIDE CRES NORTH,17101.0,16039.0,14069.0,12694.0,1620,,1097,,1427,,0.95,0.0,0.02,0.03,0.0,0.05,-36.87431142961238,174.76217395776237
2018-03-16,MARKET RD (REMUERA) (CWC),MT ST JOHN AVE,DUNKERRON AVE,12778.0,12231.0,11867.0,9861.0,1100,,1245,,1182,,0.98,0.0,0.01,0.01,0.0,0.02,-36.88317683658957,174.78416757282173
2018-03-16,OWENS RD (EPSOM),GILLIES AVE,MANUKAU RD,8547.0,8112.0,7834.0,6217.0,768,,674,,685,,0.94,0.01,0.04,0.01,0.0,0.05,-36.878526171806506,174.7745226680603
2018-03-17,BEACH RD (EC BAYS),WESTBOURNE RD,"ACCESSWAY, NO 506",6798.0,6256.0,5005.0,4797.0,703,,494,,716,,0.92,0.0,0.07,0.01,0.0,0.08,-36.72934342167499,174.75143049663504
2018-03-17,PAKIRI RD 13994 to 15951 m,RODNEY RD,GOAT ISLAND RD,349.0,372.0,459.0,402.0,40,700.0,64,,61,,0.89,0.02,0.08,0.01,0.0,0.09,-36.27816827043381,174.7746822196931
2018-03-17,PAKIRI RD 5981 to 8246 m,RAHUIKIRI RD,URBAN START,338.0,350.0,415.0,343.0,34,700.0,62,,46,1515.0,0.89,0.03,0.07,0.01,0.0,0.08,-36.26293431679844,174.70592693911559
2018-03-17,HAURAKI RD (LEIGH) 231 to 528 m,WONDERVIEW RD,SEATOUN RD,1730.0,1891.0,2789.0,1803.0,156,,320,,295,,0.93,0.03,0.03,0.01,0.0,0.04,-36.293710002912725,174.80171415821752
2018-03-17,GILLS RD (ALBANY),LIVING STREAM RD,POINT RIDGE AVE,4077.0,3890.0,3650.0,3196.0,513,,297,,335,,0.95,0.0,0.02,0.03,0.0,0.05,-36.72021961564472,174.70124155387632
2018-03-20,SUNNYSIDE RD (COATESVILLE),COATESVILLE RIVERHEAD HWAY,ROBINSON RD,1909.0,1727.0,1252.0,1293.0,220,,142,,219,,0.88,0.03,0.08,0.01,0.0,0.09,-36.715834936049795,174.6333301746661
2018-03-20,ANDERSON RD (MATAKANA) 0 to 238 m,MATAKANA RD,END OF SEAL,251.0,234.0,203.0,177.0,30,,26,1030.0,32,,0.94,0.02,0.03,0.01,0.0,0.04,-36.368363216364564,174.68191061989774
2018-03-20,GOVAN WILSON RD 0 to 3638 m,MATAKANA VALLEY RD,GATE,267.0,247.0,233.0,164.0,35,,35,1245.0,34,,0.9,0.03,0.06,0.01,0.0,0.07,-36.3125247874747,174.6924161890122
2018-03-20,ROBINSON RD 0 to 2000 m,SUNNYSIDE RD,GATE,301.0,288.0,242.0,269.0,34,,37,1315.0,33,,0.91,0.05,0.02,0.02,0.0,0.04,-36.70412695948186,174.62469769388494
2018-03-20,SUNNYSIDE RD (COATESVILLE),ROBINSON RD,POTTER RD,1566.0,1386.0,938.0,930.0,205,,111,,198,,0.89,0.03,0.07,0.01,0.0,0.08,-36.69903089738158,174.6452763626277
2018-03-21,BUSH RD (ALBANY) 0 to 85 m,STATE HIGHWAY 17,BUSHLANDS PARK DR,19709.0,17669.0,13153.0,11989.0,1716,,1410,,1555,,0.93,0.01,0.04,0.01,0.01,0.06,-36.73400088119217,174.70758174038266
2018-03-21,HILL RD (MANUREWA),STEWART GIBSON PL,NAKHLE PL,18235.0,17727.0,17053.0,15860.0,1148,,1387,,1452,,0.91,0.01,0.06,0.01,0.01,0.08,-37.011779578021006,174.9142054734927
2018-03-21,MITCHELSON ST,MOTORWAY UNDERPASS (MANHOLE),WALPOLE ST (AT TEE),5073.0,4511.0,3179.0,3032.0,689,,330,,730,,0.96,0.0,0.03,0.01,0.0,0.04,-36.89186049654436,174.80242519400474
2018-03-21,MOTIONS RD,GREAT NORTH RD,TRAM CROSSING,5256.0,5151.0,5118.0,4656.0,971,,645,,533,,0.96,0.0,0.03,0.01,0.0,0.04,-36.86454160216663,174.71905324598316
2018-03-21,MORNINGSIDE DR,NEW NORTH RD (RHS),MCDONALD ST,9760.0,9581.0,9767.0,8502.0,688,,948,,869,,0.95,0.0,0.02,0.03,0.0,0.05,-36.874973656903656,174.73617195276387
2018-03-21,HILL RD (MANUREWA),ALDON LANE,DAWOOD PL,1274.0,1266.0,1149.0,1339.0,129,,167,,127,,0.89,0.01,0.09,0.01,0.0,0.1,-37.00328704021705,174.92326356714665
2018-03-21,GRANDE VUE RD (MANUREWA),MOTORWAY ONRAMP (END ISLAND LHS),HILL RD,20016.0,19395.0,18530.0,17155.0,1536,,1434,,1390,,0.93,0.01,0.05,0.01,0.0,0.06,-37.01436382413398,174.90484048937174
2018-03-21,GRANDE VUE RD (MANUREWA),IORANGI PL,LAWRENCE CRES,6134.0,5847.0,5144.0,5115.0,553,,455,,504,,0.95,0.01,0.04,0.0,0.0,0.04,-37.013289197248795,174.90328512668626
2018-03-21,GRANDE VUE RD (MANUREWA),MOTORWAY ONRAMP (END ISLAND LHS),HILL RD,19791.0,19172.0,18332.0,16913.0,1529,,1419,,1379,,0.93,0.01,0.05,0.01,0.0,0.06,-37.01436382413398,174.90484048937174
2018-03-21,COXHEAD RD,MORRIN ST,KITA RD,6916.0,6436.0,5483.0,4989.0,480,,564,,777,,0.96,0.01,0.03,0.0,0.0,0.03,-37.029418069370074,174.89116449714237
2018-03-21,UPPER HARBOUR DR 0 to 284 m,ALBANY HIGHWAY,DENE CRT,7046.0,6317.0,4539.0,4449.0,953,,533,,727,,0.96,0.01,0.02,0.01,0.0,0.03,-36.76100944049084,174.70670171155118
2018-03-21,MOUNTAIN VIEW RD,WESTERN SPRINGS RD,SPRINGFIELD RD,3731.0,3755.0,4173.0,3462.0,358,,468,,444,,0.98,0.0,0.02,0.0,0.0,0.02,-36.87308305275827,174.7323147240506
2018-03-21,CARIBBEAN DR 826 to 1111 m,MANDEVILLE RISE,GOLDFINCH RISE,10014.0,9313.0,8052.0,7068.0,1000,,767,,914,,0.93,0.01,0.05,0.01,0.0,0.06,-36.75924588907285,174.72025103989924
2018-03-21,HUGH GREEN DR 787 to 1047 m,GREVILLE RD,KILLYBEGS DR (NORTH),16674.0,15443.0,12801.0,11926.0,1251,,1365,945.0,1480,,0.98,0.0,0.01,0.01,0.0,0.02,-36.732081161518884,174.72506465133253
2018-03-21,CAMERON ST (PAPAKURA),EDMUND HILLARY AVE,ELIZABETH ST,1506.0,1378.0,1174.0,939.0,152,,116,,189,,0.95,0.01,0.04,0.0,0.0,0.04,-37.89917667600806,176.15163343497568
2018-03-21,MATAKANA VALLEY RD 5840 to 8240 m,GOVAN WILSON RD,START OF SEAL,1041.0,972.0,826.0,776.0,133,,102,,115,,0.9,0.02,0.05,0.02,0.01,0.08,-36.310776708296046,174.69236725992607
2018-03-21,WATTLE FARM RD,BLACKWOOD DR,FERGY CRES (EAST),4058.0,3860.0,3498.0,3232.0,416,,293,,396,,0.93,0.01,0.06,0.0,0.0,0.06,-37.04973145790222,174.88619243055433
2018-03-21,CROFTFIELD LANE EXTN 0 to 304 m,TRISTAM RD ON RAMP,CROFTFIELD RAB,5778.0,5781.0,6057.0,5520.0,381,,588,,589,,0.95,0.0,0.04,0.01,0.0,0.05,-36.77071757267229,174.7414923806654
2018-03-21,GREAT SOUTH RD (MANUKAU),HALSEY RD,CORIN AVE,19541.0,18997.0,18178.0,17095.0,1390,,1459,,1363,,0.94,0.01,0.04,0.01,0.0,0.05,-37.016545529146846,174.8929808825265
2018-03-21,MAICH RD,NORTHCREST WAY RAB,CORIN AVE,7801.0,7255.0,5908.0,5871.0,667,,939,,934,,0.96,0.01,0.03,0.0,0.0,0.03,-37.01974043873343,174.8927117215527
2018-03-21,GREAT SOUTH RD (MANUKAU),MCANNALLEY ST,MYERS RD,17275.0,16664.0,15790.0,14487.0,1245,,1231,,1192,,0.93,0.01,0.06,0.0,0.0,0.06,-37.02594147801844,174.90116153746015
2018-03-21,ROSEDALE RD 1765 to 1992 m,TAWA DR,HENRY ROSE PL,21558.0,18812.0,13182.0,10711.0,2017,,1613,1315.0,1810,,0.92,0.01,0.05,0.02,0.0,0.07,-36.74157657787539,174.71605980832345
2018-03-22,PINE VALLEY RD 0 to 603 m,STATE HIGHWAY 17,OLD PINE VALLEY RD,7070.0,6659.0,5843.0,5417.0,624,,592,,557,,0.9,0.02,0.05,0.02,0.01,0.08,-36.62585585754797,174.65636738456882
2018-03-22,FOUNDRY RD 488 to 840 m,MANGA RD,NEW DEVELOPMENT,2949.0,2386.0,1282.0,671.0,294,,312,,297,,0.76,0.06,0.11,0.06,0.01,0.18,-36.62255744834646,174.68268763351267
2018-03-22,FINLAYSON AVE,ROSCOMMON RD,COTTRELL PL,7249.0,6936.0,6505.0,5799.0,464,,481,,673,,0.96,0.01,0.03,0.0,0.0,0.03,-37.02161652658492,174.8624426852551
2018-03-22,ROSEDALE RD 249 to 664 m,GRAHAM COLLINS DR,HUGE GREEN DR,16298.0,15015.0,12744.0,10868.0,1546,,1292,1315.0,1506,,0.97,0.0,0.02,0.01,0.0,0.03,-36.735317657802504,174.72937023526282
2018-03-22,APOLLO DR,CONSTELLATION DR,ANTARES PL ,23197.0,20355.0,14594.0,11904.0,2008,,1713,,1817,,0.96,0.0,0.03,0.01,0.0,0.04,-36.74455856599034,174.731716846376
2018-03-22,ROWANDALE AVE,BETTINA PL,BROWNS RD,7636.0,7126.0,6270.0,5429.0,626,,498,,672,,0.98,0.0,0.02,0.0,0.0,0.02,-37.01819932712499,174.8705419727557
2018-03-22,BROWNS RD,FELLBROOK ST,ROSCOMMON RD (LHS),17277.0,16156.0,14334.0,12374.0,1090,,1145,,1543,,0.94,0.01,0.04,0.01,0.0,0.05,-37.01863895208196,174.86322423009432
2018-03-22,FOREST HILL RD,BORDER RD RAB,FARWOOD DR,14149.0,13460.0,11836.0,11640.0,1286,,1048,,1219,,0.93,0.01,0.05,0.01,0.0,0.06,-36.89473041773705,174.61943759607306
2018-03-22,ROSEDALE RD 1405 to 1765 m,TRITON DR,TAWA DR,19475.0,17340.0,13331.0,10673.0,1850,,1510,1315.0,1472,,0.95,0.0,0.04,0.01,0.0,0.05,-36.74056236305544,174.71888192006517
2018-03-22,MCCLYMONTS RD 373 to 512 m,MOTORWAY BRIDGE,ELLIOT ROSE AVE,17287.0,16585.0,15373.0,14289.0,1481,,1515,,1601,,0.96,0.0,0.02,0.02,0.0,0.04,-36.72433161929002,174.71368283752818
2018-03-22,MAHIA RD,DAMIAN WAY,WEYMOUTH RD RAB,11066.0,10448.0,9580.0,8227.0,761,,874,,883,,0.92,0.01,0.07,0.0,0.0,0.07,-37.034856252472856,174.87106301189164
2018-03-22,BROWNS RD,RUSSELL RD,ROWANDALE AVE,17298.0,16205.0,14346.0,12600.0,1183,,1112,,1326,,0.96,0.01,0.03,0.0,0.0,0.03,-37.0156112168217,174.8717710688659
2018-03-22,SETTLEMENT RD (PAPAKURA),KING EDWARD AVE,RAILWAY OVERBRIDGE (1ST ABUTMENT),18992.0,17868.0,15757.0,14362.0,1441,,1328,,1530,,0.86,0.02,0.09,0.02,0.01,0.12,-37.06861065262258,174.94880163413856
2018-03-22,RIVERSIDE RD 0 to 366 m,MAIN RD (S.H.1) 2,CENTREWAY RD,1512.0,1410.0,1106.0,1205.0,175,,116,,178,,0.97,0.01,0.02,0.0,0.0,0.02,-36.58924981442601,174.69676338757156
2018-03-22,YOUNG ACCESS 0 to 996 m,PINE VALLEY RD,END OF SEAL,312.0,294.0,264.0,231.0,36,,34,1230.0,32,,0.95,0.02,0.03,0.0,0.0,0.03,-36.62564429655407,174.64365892586991
2018-03-22,GREAT SOUTH RD (PAPAKURA),BRYNBELA CRT,DON ST,28534.0,26973.0,25212.0,20925.0,1734,,2325,,2219,,0.92,0.01,0.05,0.01,0.01,0.07,-37.0568268754899,174.93804174314468
2018-03-22,TE ATATU RD,ROYAL VIEW RD,BRIDGE AVE (SUMP LHS),42172.0,40534.0,37868.0,35010.0,2568,,2958,,3165,,0.9,0.02,0.03,0.04,0.01,0.08,-36.859957875877626,174.65139016893798
2018-03-22,MOIRE RD,KATRINA PL,WEST HARBOUR DR,11060.0,10273.0,8566.0,8041.0,1006,,737,,1073,,0.96,0.01,0.03,0.0,0.0,0.03,-36.824043631724024,174.62486419629624
2018-03-22,TE ATATU RD,OLD TE ATATU RD,GLORIA AVE RAB,27285.0,26360.0,25046.0,23049.0,1885,,2146,,2060,,0.94,0.01,0.03,0.02,0.0,0.05,-36.85096004114881,174.6509049496527
2018-03-22,WIRI STATION RD (EASTBOUND),ROSCOMMON RD (LHS),LANGLEY RD,4724.0,3955.0,2420.0,1646.0,420,,379,1315.0,363,1615.0,0.77,0.02,0.14,0.04,0.03,0.21,-37.005184825213874,174.857321621339
2018-03-22,GREAT SOUTH RD (MANUKAU),NORTHCREST WAY,HILL RD,16479.0,16043.0,15416.0,14489.0,1215,,1220,,1172,,0.95,0.01,0.03,0.01,0.0,0.04,-37.020014117474446,174.89476423263585
2018-03-22,SUNRISE AVE 769 to 1137 m,WISTERIA WAY,END OF ISLAND,9074.0,8376.0,7185.0,6081.0,1311,,671,,822,,0.97,0.0,0.01,0.02,0.0,0.03,-36.73485116109261,174.74157758536907
2018-03-22,ROSEDALE RD 664 to 1270 m,HUGE GREEN DR,OLD ROSEDALE RD,13821.0,12504.0,10192.0,8229.0,1272,,1177,1315.0,1153,,0.96,0.01,0.02,0.01,0.0,0.03,-36.73630110802334,174.72495751415693
2018-03-22,WEYMOUTH RD,DAMIAN WAY,TAITIMU DR,14986.0,14617.0,14118.0,13269.0,1094,,1038,,1129,,0.96,0.01,0.03,0.0,0.0,0.03,-37.03617261590884,174.86931898195527
2018-03-22,TE ATATU RD,CELLARMANS ST,VINOGRAD DR,26858.0,25834.0,24254.0,22294.0,1848,,2112,,2090,,0.95,0.01,0.03,0.01,0.0,0.04,-36.8458157240352,174.65137749917886
2018-03-22,WEYMOUTH RD,ANTALYA PL,GLENVEAGH PARK DR,14904.0,14248.0,12847.0,12368.0,1349,,1059,,1259,,0.97,0.01,0.02,0.0,0.0,0.02,-37.03160364858602,174.87555867096418
2018-03-23,GOODWOOD DR,KINGSCLERE PL,HURSTBOURN PRIORS,5403.0,5166.0,4738.0,4407.0,474,,374,,529,,0.96,0.01,0.03,0.0,0.0,0.03,-36.99155931116956,174.90156355947573
2018-03-23,KOLMAR RD,DRYDEN AVE,GUIDE PL,13169.0,12827.0,12562.0,11382.0,767,,1030,,1182,,0.97,0.01,0.02,0.0,0.0,0.02,-36.973956331220194,174.85661839572492
2018-03-23,KERRS RD,GREAT SOUTH RD,INVERELL AVE,15592.0,13606.0,9269.0,8009.0,1357,,1333,,1415,,0.94,0.01,0.04,0.01,0.0,0.05,-37.00264818147018,174.88614078081142
2018-03-23,GREAT SOUTH RD (MANUKAU),MOTORWAY OVERBRIDGE,KERRS RD,29566.0,27888.0,25139.0,22247.0,2113,,2320,,2090,,0.95,0.0,0.03,0.0,0.02,0.05,-37.00016750322803,174.88740548495875
2018-03-23,SHIRLEY RD (PAPATOTOE),JENNIFER PL (LIGHTPOLE LHS),CORONATION RD,9364.0,8872.0,8161.0,7119.0,779,,590,,680,,0.96,0.0,0.04,0.0,0.0,0.04,-36.97692725259456,174.84933235865404
2018-03-23,SHIRLEY RD (PAPATOTOE),RICHARDS AVE,DREADON AVE,17804.0,16816.0,15170.0,13521.0,1459,,1132,,1280,,0.95,0.01,0.04,0.0,0.0,0.04,-36.96837579651296,174.8567074652615
2018-03-23,SHIRLEY RD (PAPATOTOE),TRIMMER TCE,CORONATION RD RAB,15996.0,15015.0,13315.0,11808.0,1294,,1025,,1150,,0.95,0.01,0.04,0.0,0.0,0.04,-36.972333652643236,174.85144536464927
2018-03-23,WIRI STATION RD (EASTBOUND)  (54397),HOBILL AVE,DRUCES RD,5432.0,4613.0,2969.0,2163.0,364,,563,,539,,0.83,0.01,0.1,0.03,0.03,0.16,-37.00492928827539,174.85867520786348
2018-03-23,CORONATION RD (PAPATOETOE),SHIRLEY RD RAB,WOOLFIELD RD (LHS),15409.0,14148.0,11515.0,10476.0,1177,,1065,,1324,,0.95,0.01,0.04,0.0,0.0,0.04,-36.97252672785695,174.84888885010668
2018-03-23,HOBILL AVE,WIRI STATION RD (RHS),JOVAL PL,5219.0,4297.0,2398.0,1585.0,397,,427,,470,,0.87,0.01,0.09,0.02,0.01,0.12,-37.00078732808058,174.87331786173917
2018-03-23,HUIA RD,STONEX RD,HOTEO AVE,14371.0,13624.0,12631.0,10885.0,1031,,1115,,1320,,0.95,0.01,0.03,0.01,0.0,0.04,-36.967656038825226,174.86696777511378
2018-03-23,TUI RD,HUIA RD (AT TEE),ROSE PL,5388.0,5038.0,4310.0,4013.0,551,,401,,579,,0.97,0.0,0.03,0.0,0.0,0.03,-36.97256401613967,174.86723372018645
2018-03-26,ALDERMAN DR,GREAT NORTH RD,RATANUI ST RAB,12761.0,11672.0,10236.0,7664.0,1033,,1023,,1091,,0.91,0.0,0.07,0.02,0.0,0.09,-36.8777682304634,174.63119664745207
2018-03-27,FERNHILL DR,SH 16 (RHS),CELLAR CRT,9164.0,8787.0,10471.0,5218.0,461,,1068,,999,,0.92,0.01,0.04,0.03,0.0,0.07,-36.821074846850934,174.60986771219942
2018-03-28,WYNYARD ST ,QUEENS PDE,CLARENCE ST,1396.0,1261.0,1203.0,646.0,125,,219,,200,,0.97,0.0,0.02,0.01,0.0,0.03,-36.831015318553824,174.79619731905584
2018-03-29,ABERDEEN RD 467 to 659 m,PETER TCE WWAY,RAE RD,3363.0,3114.0,2537.0,2447.0,368,,381,,456,,0.94,0.01,0.04,0.01,0.0,0.05,-36.754605962915306,174.75893854399936
2018-03-30,REMUERA RD (CWCE),STONEYROYD GARDENS,WAIATARUA RD,17335.0,14611.0,8415.0,7185.0,1930,,1753,1300.0,2057,,0.94,0.01,0.03,0.01,0.0,0.04,-36.87908355390182,174.82225283933434
2018-03-30,BUSH RD (ALBANY) 2354 to 2924 m,WILLIAM PICKERING DR,ALBANY HIGHWAY,9292.0,8327.0,7913.0,3915.0,1066,,1081,,999,,0.89,0.01,0.05,0.05,0.0,0.1,-36.75431067496549,174.70492903675267
2018-03-30,TAMAKI DR,BRIDGE (2ND ABUTMENT),BRIDGE (1ST ABUTMENT),19104.0,18688.0,19585.0,15706.0,1803,,814,,592,,0.95,0.01,0.03,0.01,0.0,0.04,-36.85225207089853,174.80741646450207
2018-04-03,GREAT SOUTH RD (PAPAKURA),GRAHAM RD,BEACH RD,28235.0,27631.0,28650.0,23592.0,1830,,2087,,2099,,0.91,0.01,0.06,0.01,0.01,0.08,-37.04598059341353,174.92276638283178
2018-04-03,REMUERA RD (CWCE),STONEYROYD GARDENS,WAIATARUA RD,21732.0,21963.0,22927.0,22157.0,2077,,836,,771,,0.95,0.0,0.04,0.01,0.0,0.05,-36.87908355390182,174.82225283933434
2018-04-03,GREAT SOUTH RD (MANUREWA),ORAMS RD,GRANDE VUE RD,20750.0,19563.0,17776.0,15414.0,1388,,1467,,1627,,0.95,0.01,0.03,0.01,0.0,0.04,-37.01152983763594,174.89156395697802
2018-04-03,BROWNS RD,STURDEE RD,JELLICOE RD,12132.0,11299.0,9945.0,8487.0,1099,,784,,1119,,0.94,0.01,0.05,0.0,0.0,0.05,-37.01268939507604,174.88042098491277
2018-04-03,GREAT SOUTH RD (PAPAKURA),WOOD ST RAB,WELLINGTON ST,15535.0,14759.0,13845.0,11794.0,1150,,1140,,1300,,0.93,0.01,0.05,0.01,0.0,0.06,-37.06592568110667,174.94380677293552
2018-04-03,GLOUCESTER RD,BERKELEY RD,OXFORD RD,2305.0,2182.0,2100.0,1651.0,228,,173,,215,,0.97,0.0,0.03,0.0,0.0,0.03,-37.016678840083564,174.88063171500744
2018-04-04,TE ATATU RD,DIVICH AVE,MCLEOD RD,19875.0,19553.0,19408.0,18091.0,1047,,1521,,1668,,0.92,0.01,0.04,0.02,0.01,0.07,-36.877465690724144,174.64659486115605
2018-04-04,TE ATATU RD,JAEMONT AVE (SOUTH),JAEMONT AVE (NORTH),40599.0,39473.0,38616.0,34701.0,2266,,2937,,3167,,0.89,0.02,0.03,0.05,0.01,0.09,-36.8621570680637,174.6494520153586
2018-04-04,REMUERA RD (CWCE),COTTER AVE,ASCOT AVE,19740.0,18351.0,16170.0,13583.0,1741,,1453,,1688,,0.95,0.01,0.03,0.01,0.0,0.04,-36.88106567942114,174.8022162582818
2018-04-04,REIHANA ST,PAORA ST,WATENE CRES (MANHOLE LHS),2413.0,2396.0,2372.0,2333.0,393,,89,,71,,0.94,0.01,0.04,0.01,0.0,0.05,-36.85322160967327,174.81830746881673
2018-04-04,TE ATATU RD,WAKELING AVE,EDMONTON RD RAB,23360.0,23345.0,23996.0,22618.0,1111,,1803,,1943,,0.95,0.01,0.02,0.02,0.0,0.04,-36.86650642145997,174.64715607846853
2018-04-04,SANDRINGHAM RD,KITCHENER RD,LAMBETH RD,18325.0,17968.0,17692.0,16459.0,1250,,1368,,1412,,0.96,0.0,0.02,0.02,0.0,0.04,-36.89244788282506,174.7363657493719
2018-04-04,DON MCKINNON DR 421 to 836 m,COLISEUM DR,MERCARI WAY,9476.0,9773.0,11222.0,9807.0,377,,1252,,1222,,0.94,0.0,0.05,0.01,0.0,0.06,-36.72989637922828,174.70529600398373
2018-04-04,PAH RD (EPSOM),MANUKAU RD (START ISLAND LHS),ORAKAU AVE,18145.0,17515.0,16337.0,15545.0,1275,,1229,,1294,,0.97,0.0,0.02,0.01,0.0,0.03,-36.90006466486205,174.77294519237805
2018-04-04,MANUKAU RD (CWC),ALPERS AVE,CLYDE ST,19515.0,18468.0,17308.0,14390.0,1576,,1347,,1485,,0.95,0.0,0.04,0.01,0.0,0.05,-36.87695105117232,174.77678619288685
2018-04-04,KITCHENER RD (SANDRINGHAM),DUNCAN AVE,FOWLDS AVE,1693.0,1685.0,1710.0,1618.0,152,,162,,160,,0.99,0.0,0.01,0.0,0.0,0.01,-36.89059843880282,174.73277786420746
2018-04-04,KEPA RD,PATTESON AVE,WIDTH CHANGE (END FOOTPATH RHS),22548.0,22530.0,22326.0,22643.0,1948,,742,,760,,0.97,0.0,0.02,0.01,0.0,0.03,-36.86033771502476,174.8320933951011
2018-04-04,KEPA RD,ORAKEI RD RAB,NEHU ST,23107.0,23210.0,22709.0,24230.0,1943,,773,,842,,0.97,0.0,0.02,0.01,0.0,0.03,-36.86160357484545,174.81420996093192
2018-04-04,GREAT NORTH RD (WAITAKERE),NORCROSS AVE (END ISLAND RHS),MCLEOD RD,23939.0,22537.0,20605.0,17455.0,1973,,1758,,2017,,0.94,0.01,0.03,0.02,0.0,0.05,-36.88182281593769,174.64047236891108
2018-04-04,GREAT NORTH RD (WAITAKERE),KIRBY ST,JAMES LAURIE ST,30421.0,29074.0,27419.0,23997.0,2324,,2230,,2536,,0.92,0.01,0.03,0.03,0.01,0.07,-36.887366163138765,174.6443837416984
2018-04-04,EDSEL ST,GREAT NORTH RD,VITASOVICH AVE RAB,19769.0,19389.0,20083.0,16795.0,1500,,1921,,1807,,0.94,0.01,0.03,0.02,0.0,0.05,-36.880644519028834,174.63506147719494
2018-04-04,TAMARIKI AVE (OREWA),MAIN RD (S.H.1) 2,CENTREWAY RD,2835.0,2577.0,2186.0,1680.0,254,,276,,334,,0.98,0.0,0.02,0.0,0.0,0.02,-36.58753012527878,174.6947249702861
2018-04-04,KERRS RD,TREVOR HOSKEN DR,DRUCES RD,14063.0,12131.0,8071.0,6530.0,1282,,1203,,1344,,0.92,0.01,0.06,0.01,0.0,0.07,-37.0040595520538,174.88239973006063
2018-04-04,COLLEGE RD (ST JOHNS),MERTON RD RAB,NGAHUE DR,19713.0,19260.0,18559.0,17693.0,1793,,547,,529,,0.95,0.01,0.03,0.01,0.0,0.04,-36.880310223658135,174.8403234257181
2018-04-04,BOSTON RD,MT EDEN RD,NUGENT ST RAB,10676.0,9408.0,6664.0,5812.0,838,,819,,893,,0.95,0.0,0.03,0.02,0.0,0.05,-36.86714323741267,174.7629515818668
2018-04-04,TE ATATU RD (SOUTHBOUND),TITOKI ST,MOTORWAY OBRIDGE (1ST ABUT),30106.0,29236.0,28972.0,25151.0,2258,,2489,,2356,,0.93,0.02,0.02,0.03,0.0,0.05,-36.85553072315401,174.6514967946062
2018-04-04,TAWA DR 114 to 292 m,TITOKI PL,MIRO PL,19423.0,17228.0,13566.0,9919.0,1694,,1681,,1578,,0.85,0.0,0.12,0.02,0.01,0.15,-36.7393679361727,174.71670499109132
2018-04-04,MANUKAU STATION RD (EASTBOUND),LAMBIE DR (LHS),WIRI STATION RD,6706.0,6607.0,6724.0,5999.0,539,,535,,519,,0.92,0.04,0.03,0.01,0.0,0.04,-36.99472828234684,174.87574234811953
2018-04-04,MANUKAU STATION RD (WESTBOUND)  (54781),WIRI STATION RD,LAMBIE DR (RHS),3672.0,3500.0,3239.0,2906.0,249,,336,,352,,0.95,0.01,0.04,0.0,0.0,0.04,-36.99497136383394,174.87575955681658
2018-04-04,MILFORD RD,KITCHENER RD,CHANGE IN WIDTH,8045.0,7756.0,6898.0,7171.0,741,,796,,678,,0.96,0.0,0.03,0.01,0.0,0.04,-36.772609540048386,174.76661017597607
2018-04-04,KITCHENER RD (DEVONPORT),MILFORD RD,SHAKESPEAR RD,11380.0,10983.0,10196.0,9786.0,932,,924,,918,,0.96,0.0,0.03,0.01,0.0,0.04,-36.77262966291969,174.76525493219486
