count_date,road_name,adt,latitude,longitude,sampling_count
2009-12-12,HELVETIA RD,3725.0,-37.19141579798689,174.88723370327625,1
2009-12-12,HELVETIA RD,6872.0,-37.199080489301,174.89151439745288,1
2009-12-15,STANCOMBE RD,7891.0,-36.95760885721983,174.90931049363186,1
2009-12-15,SHIFNAL DR,2061.0,-37.02741256185802,174.9111355128354,1
2009-12-15,TE IRIRANGI DR (WEST BOUND/TAMAKI) (SE),17162.0,-36.935920990455905,174.91001542799245,2
2009-12-20,EAST ST (PUKEKOHE),12381.0,-37.19723221554508,174.91733605604165,1
2009-12-20,CHILDS AVE,468.0,-37.19468107535244,174.8994711242466,1
2009-12-20,EAST ST (PUKEKOHE),14015.0,-37.19755731501828,174.9150684506752,1
2009-12-20,STADIUM DR,11696.0,-37.19903919913523,174.90477431839577,1
2009-12-20,VALLEY RD (PUKEKOHE),2750.0,-37.187942502908214,174.9166279550343,1
2009-12-20,KAYES RD,3253.0,-37.189488828114534,174.90121106005566,1
2009-12-20,CRISP AVE,235.0,-37.190142634491245,174.90259057171716,1
2009-12-20,TOTARA AVE (PUKEKOHE),850.0,-37.19970089744109,174.91069476429283,1
2009-12-20,FAIRFIELD ST,818.0,-37.20511035674549,174.8965663527874,1
2009-12-20,KING ST (PUKEKOHE),5778.0,-37.20052880895218,174.90181475210937,1
2009-12-20,QUEEN ST (PUKEKOHE),8526.0,-37.20713727660187,174.90056087373654,2
2009-12-23,WAITANGI FALLS RD,112.0,-37.226172436553504,174.74052956933116,2
2010-01-04,HURSTMERE RD,11946.0,-36.77766580117253,174.77510750639811,8
2010-01-04,MOKOIA RD,17588.0,-36.81080767101732,174.71248126068556,9
2010-01-04,EAST COAST RD (TAKA/GLENFIELD/E.C,10089.0,-36.72092933262911,174.72395301584473,7
2010-01-04,LAKE RD (DEVONPORT),23655.0,-36.80286964341332,174.7876039215321,12
2010-01-04,GLENFIELD RD,16507.0,-36.794472356470266,174.72389650228283,8
2010-02-04,OLD NORTH RD (KUMEU),2863.0,-36.768847763338925,174.57088328084492,2
2010-02-04,OLD NORTH RD (KUMEU),3140.0,-36.77587525297991,174.57590085650767,1
2010-02-04,OLD NORTH RD (KUMEU),3195.0,-36.78566281012754,174.57736762453897,3
2010-02-05,OLD NORTH RD (KUMEU),3368.0,-36.75838960726285,174.56488949225357,2
2010-02-05,OLD NORTH RD (KUMEU),2612.0,-36.740591809031685,174.53268680232034,1
2010-02-08,OLD NORTH RD (KUMEU),2442.0,-36.73956411550818,174.50658212097233,1
2010-02-08,OLD NORTH RD (KUMEU),1326.0,-36.69921042095253,174.47767490549148,1
2010-02-09,KING EDWARD PDE,4642.0,-36.83161779016117,174.79986675850856,1
2010-02-09,GREAT NORTH RD (WAITAKERE),23667.0,-36.903489261366346,174.68886043647686,1
2010-02-09,VICTORIA RD (DEVONPORT),6141.0,-36.8313504522726,174.79728157502117,1
2010-02-09,VICTORIA RD (DEVONPORT),10451.0,-36.829034507973866,174.79784406414436,1
2010-02-09,MAYS ST,309.0,-36.83004628874814,174.80067087054047,1
2010-02-09,OLD NORTH RD (KUMEU),1305.0,-36.70737241964395,174.47732741120987,1
2010-02-09,QUEENS PDE,2946.0,-36.8310200201767,174.79290091025945,2
2010-02-09,SANDSPIT RD (SANDSPIT),1868.0,-36.39579610384821,174.71718897780548,1
2010-02-10,MATIPO RD (TAKAPUNA),2199.0,-36.74641581092793,174.74587110389962,1
2010-02-10,KOWHAI RD (CAMPBELLS BAY),4559.0,-36.74757384320583,174.74987354500362,1
2010-02-10,PUPUKE RD GLENFIELD,13278.0,-36.80192913609852,174.73240280358078,5
2010-02-10,EAST COAST RD (TAKA/GLENFIELD/E.C,15786.0,-36.7522268152151,174.74912794595096,1
2010-02-10,SUNSET RD (WEST),9290.0,-36.75794240845044,174.72312327182945,6
2010-02-10,SUNNYNOOK RD (EAST),5813.0,-36.75205333265516,174.7462116910989,1
2010-02-11,ARARIMU VALLEY RD,986.0,-36.74020877104135,174.53373196922345,1
2010-02-11,ARARIMU VALLEY RD,214.0,-36.70801415448115,174.5557171620231,1
2010-02-11,ZANDERS RD,272.0,-36.70947510474485,174.55497414116775,1
2010-02-13,BEACHLANDS RD,5020.0,-36.88710186423393,175.00113220858208,2
2010-02-13,ROBINSON RD,259.0,-36.70414421813538,174.6247540295101,3
2010-02-13,BEACHLANDS RD,7188.0,-36.88851244228419,175.00727308801635,1
2010-02-13,RIVERHEAD RD,3553.0,-36.76254046049829,174.5863267957936,1
2010-02-13,WAITANGI FALLS RD,141.0,-37.226172436553504,174.74052956933116,2
2010-02-13,WAKELIN RD (BEACHLANDS),2720.0,-36.88584218135636,174.99832790715507,1
2010-02-13,RIVERHEAD RD,2547.0,-36.7772105692592,174.56419639028442,3
2010-02-13,TAKUTAI AVE,4456.0,-36.88021305152106,174.9042509902119,1
2010-02-13,SHELLY BAY RD,1601.0,-36.884180058569186,175.00443316154374,2
2010-02-13,TAKUTAI AVE,3074.0,-36.87684713846081,174.90730875752658,1
2010-02-13,REYNOLDS RD,2638.0,-37.19093171253965,174.91235504765518,1
2010-02-13,BEACHLANDS RD,7158.0,-36.88764756301932,175.00351399371013,1
2010-02-13,SANDBROOK AVE,991.0,-36.9728521311315,174.8803837307772,1
2010-02-13,TWOMEY DR,1759.0,-37.18762171771382,174.91695779541766,1
2010-02-13,QUEEN ST (PUKEKOHE),8288.0,-37.20713727660187,174.90056087373654,2
2010-02-13,BELL RD (BEACHLANDS),1431.0,-36.88483333161891,175.00043343373343,2
2010-02-15,SALEYARDS RD (PUHOI),76.0,-36.51196838585413,174.65866017695046,1
2010-02-15,AHUROA RD,1111.0,-36.51111230838114,174.66058487738002,3
2010-02-15,AHUROA RD,239.0,-36.489556456204646,174.62084038202536,2
2010-02-15,OTEHA VALLEY RD,30252.0,-36.716916954352,174.71530946970108,12
2010-02-15,WAIRAU RD (WEST),26347.0,-36.77474741701051,174.74267039695755,10
2010-02-15,EAST COAST RD (TAKA/GLENFIELD/E.C,10557.0,-36.70247403401707,174.7211339239817,9
2010-02-15,ONEWA RD,25778.0,-36.810565830068825,174.73907667853138,10
2010-02-16,PEAK RD,1727.0,-36.62688750642661,174.50170164783347,1
2010-02-16,ANDERSON RD 2 (KAUKAPAKAPA),77.0,-36.6321545652761,174.49215188534706,2
2010-02-17,SEAVIEW RD (GLENFIELD),2356.0,-36.78938456514503,174.71232922990365,2
2010-02-17,MARLBOROUGH AVE,1195.0,-36.78509972567825,174.72441486811147,1
2010-02-17,PEAK RD,1647.0,-36.72427475272651,174.50172595336124,1
2010-02-17,SEAVIEW RD (GLENFIELD),1774.0,-36.78849304183965,174.71039305993813,1
2010-02-18,MARSH RD,41.0,-36.32987138853468,174.39026438121894,1
2010-02-18,RUN RD,317.0,-36.32884241964138,174.41190384287722,1
2010-02-18,RUN RD,196.0,-36.34590434290421,174.36323720816026,1
2010-02-18,CHAPEL RD,19095.0,-36.954216418012216,174.909528999818,4
2010-02-19,MAXWELTON DR,4871.0,-36.743707803407226,174.74244974292506,1
2010-02-19,FORESTRY RD 2 (WAITOKI),554.0,-36.64221508857713,174.55894518803302,1
2010-02-19,ARARIMU VALLEY RD,105.0,-36.67226455033353,174.535604815705,1
2010-02-19,SUNRISE AVE,7638.0,-36.73568717231461,174.7392671153963,1
2010-02-19,BEACH RD (EC BAYS),5859.0,-36.72888788315058,174.75053551857238,1
2010-02-19,HASTINGS RD,4264.0,-36.73956846505113,174.74320730310689,1
2010-02-19,BEACH RD (EC BAYS),8628.0,-36.746417293951616,174.76105885775982,1
2010-02-19,ZANDERS RD,159.0,-36.709737232943475,174.5473105890546,2
2010-02-19,ROSEDALE RD,8844.0,-36.737508768514644,174.72310308740677,1
2010-02-19,BROWNS BAY RD (WEST),15315.0,-36.72739128664266,174.73887839637527,1
2010-02-21,MILL RD (ARDMORE),11624.0,-37.0386091909564,174.9502941410159,1
2010-02-23,J TOLHOPF RD,72.0,-36.48336529591204,174.60069684206226,1
2010-02-23,CHURCH ST (DEVONPORT),2894.0,-36.8289715423,174.80319087615138,1
2010-02-23,AHUROA VALLEY RD,87.0,-36.48054476777855,174.55979616848893,1
2010-02-23,REMIGER RD,67.0,-36.50060475035916,174.62702166059208,1
2010-02-23,TUNNEL RD,156.0,-36.50318106416182,174.6297887762475,1
2010-02-23,J TURNWALD RD,38.0,-36.51205142210957,174.62843378267272,1
2010-02-24,BIDDLE RD,62.0,-36.30514220591277,174.48196485292488,1
2010-02-24,KIMPTONS RD,309.0,-36.97540813039839,175.00291490391584,4
2010-02-24,MCNICOL RD,339.0,-37.00932744203809,175.06214336438669,4
2010-02-24,MONUMENT RD,1107.0,-37.01452902499353,175.04750453248008,4
2010-02-24,TOURIST RD,947.0,-37.016823837518956,175.04142937736734,3
2010-02-24,MCNICOL RD,601.0,-36.99089387999339,175.04509532305394,4
2010-02-24,WHITFORD PARK RD,3664.0,-36.973808108198696,174.99087587795734,1
2010-02-24,TWILIGHT RD,955.0,-36.9819986004473,174.99369573512894,2
2010-02-24,SANDSTONE RD,6784.0,-36.95046524909558,174.96595540369754,1
2010-02-24,TWILIGHT RD,622.0,-36.98039033541001,175.01633555572164,3
2010-02-24,BROOKBY RD,3101.0,-37.002181412994965,174.95889231016156,1
2010-02-24,WHITFORD PARK RD,8515.0,-36.948768928626706,174.96497973770823,1
2010-02-25,CLIFFORD RD (AHUROA),66.0,-36.47001871674997,174.5533798124854,1
2010-02-25,IAN SAGE AVE,1938.0,-36.69297023692664,174.73872952991118,10
2010-02-25,GLENVAR RD,1407.0,-36.692270267759106,174.74897731664382,1
2010-02-25,ASHLEY AVE (LONG BAY),2378.0,-36.692161833941896,174.73730106408783,1
2010-02-25,AHUROA RD,277.0,-36.46737559101257,174.54241219178527,1
2010-02-25,CALLIOPE RD,5169.0,-36.828787135018274,174.79453063998193,1
2010-02-25,BEACH RD (EC BAYS),2912.0,-36.69305071017201,174.74984563861776,2
2010-02-25,TAINUI RD (DEVONPORT),1910.0,-36.824223955674526,174.8065886818967,1
2010-02-25,GLENVAR RD,8263.0,-36.700963672840004,174.72210768465692,1
2010-02-26,WHAREHINE RD,303.0,-36.32915882078791,174.41639931180714,1
2010-02-26,BURMA RD,96.0,-36.351658329219866,174.32534714019783,1
2010-02-26,WHITFORD-MARAETAI RD,9277.0,-36.93700823297075,174.98979432762783,1
2010-02-26,PAPAKURA/CLEVEDON RD,7574.0,-36.99844420163093,175.03370124857938,1
2010-02-26,WHITFORD-MARAETAI RD,10575.0,-36.94060734902085,174.97287696705703,1
2010-02-26,WHITFORD-MARAETAI RD,5981.0,-36.889049011043475,175.01338000591358,2
2010-02-26,WHITFORD RD (WHITFORD) (SR),8000.0,-36.944203762104976,174.96307704946477,1
2010-02-26,RUN RD,174.0,-36.350483311033614,174.32481459643898,1
2010-02-26,BURMA RD,52.0,-36.34627894201008,174.3635891830091,1
2010-02-26,WHITFORD-MARAETAI RD,9297.0,-36.924265107366864,174.99777020007744,1
2010-02-26,WHITFORD-MARAETAI RD,9267.0,-36.895451610023336,175.01265050185384,3
2010-02-28,LENZEN RD,73.0,-36.51313103022203,174.62594386503758,1
2010-03-01,TAKAHE RD,1494.0,-36.940423866474255,174.66671238445247,1
2010-03-01,MOKOIA RD,21527.0,-36.81080767101732,174.71248126068556,9
2010-03-01,WAIRAU RD (WEST),26517.0,-36.77474741701051,174.74267039695755,10
2010-03-01,DUCK CREEK RD (STILLWATER),1999.0,-36.63579822827653,174.6840045628209,2
2010-03-01,DUCK CREEK RD (STILLWATER),1891.0,-36.633349002838365,174.69589585428062,1
2010-03-01,MESSENGER RD,132.0,-36.63397047634286,174.7066574521289,1
2010-03-01,LAKE RD (DEVONPORT),32902.0,-36.80286964341332,174.7876039215321,12
2010-03-01,MCCLYMONTS RD,10303.0,-36.724432188958545,174.71358429731026,7
2010-03-01,EAST COAST RD (TAKA/GLENFIELD/E.C,14225.0,-36.72092933262911,174.72395301584473,7
2010-03-01,HUGH GREEN DR,9548.0,-36.73248940478281,174.72612643721732,1
2010-03-02,WHAREHINE RD,163.0,-36.367000986444175,174.4495539289785,1
2010-03-03,WECH ACCESS,117.0,-36.50211816897917,174.5254598439215,1
2010-03-03,HAWKENS RD,70.0,-36.47257987855982,174.54008219339218,1
2010-03-03,PARKER RD (KOMOKORIKI),32.0,-36.49263201782849,174.5306325015316,1
2010-03-04,BROOKBY RD,3179.0,-36.98510509244301,174.99279939260924,1
2010-03-04,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),12950.0,-36.95854031557711,174.90350479354674,3
2010-03-04,KOMOKORIKI HILL RD,106.0,-36.49954834260189,174.49706128838844,1
2010-03-04,MARTIN ACCESS RD,129.0,-36.50324001505326,174.50384291680575,1
2010-03-04,TOURIST RD,563.0,-37.011418842588895,175.05536679486275,1
2010-03-04,POYNER RD,49.0,-36.49039857358011,174.5006696768961,1
2010-03-04,TE IRIRANGI DR (EAST BOUND/MANUKAU) (SW),16409.0,-36.98381538270902,174.88982128358384,2
2010-03-04,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),14207.0,-36.97219805439932,174.8993854124297,1
2010-03-05,CHAPEL RD,13438.0,-36.960789249884435,174.9077052081006,1
2010-03-05,DUCK CREEK RD (STILLWATER),1335.0,-36.63697021732617,174.7124389498888,1
2010-03-05,PORRITT AVE,1449.0,-36.812030399524936,174.71894304782776,1
2010-03-05,DUCK CREEK RD (STILLWATER),1632.0,-36.634130948585785,174.7074103315657,1
2010-03-05,GLAMORGAN DR,3340.0,-36.70252261785647,174.73578801447803,2
2010-03-05,GLAMORGAN DR,3162.0,-36.700461094579396,174.73869679242958,2
2010-03-05,GLAMORGAN DR,2703.0,-36.7002622501551,174.74058404788315,3
2010-03-06,STANCOMBE RD,12972.0,-36.95917155838363,174.91804248925476,1
2010-03-06,ORAMS RD,12170.0,-37.00831360202739,174.89317000476208,1
2010-03-06,STANCOMBE RD,11548.0,-36.960214269965924,174.92378541551915,1
2010-03-06,MURPHYS RD,9277.0,-36.97147554734344,174.92354094840923,4
2010-03-06,CHAPEL RD,12692.0,-36.97793701599109,174.90290952664023,6
2010-03-06,STANCOMBE RD,7530.0,-36.957757843078475,174.9101340791083,7
2010-03-08,HARATAUA RD,59.0,-36.27334949402621,174.45909801622588,1
2010-03-08,CHURCH HILL RD,59.0,-36.28250568121102,174.4437251905117,1
2010-03-08,NORTHCOTE RD (NORTH-SIDE LANE) (WEST),27821.0,-36.7902672707669,174.750138237095,6
2010-03-08,GLENFIELD RD,21435.0,-36.794472356470266,174.72389650228283,8
2010-03-08,ANZAC ST,18687.0,-36.789076487568714,174.76666327713886,6
2010-03-08,RATA ST (NORTHBOUND),38331.0,-36.90128685883833,174.68272895684632,1
2010-03-08,BARRYS POINT RD,11330.0,-36.79476552599261,174.7653481934795,3
2010-03-08,WAIRAU RD (EAST),22044.0,-36.7814422070776,174.7514166192565,6
2010-03-08,AKORANGA DR,16237.0,-36.79876896077004,174.7567314808713,6
2010-03-08,HURSTMERE RD,16005.0,-36.77766580117253,174.77510750639811,8
2010-03-08,RUN RD,179.0,-36.34538084838285,174.36092143346005,1
2010-03-08,BAY RD (PORT ALBERT),42.0,-36.27592420048193,174.4682194902856,1
2010-03-09,WEST LYNN RD,1609.0,-36.922458478202365,174.66489543669522,1
2010-03-09,EASTGLEN RD,1427.0,-36.915199166550046,174.661280232712,1
2010-03-10,CORLETT RD,39.0,-36.35321932351281,174.4344876432148,1
2010-03-11,OMAHA FLATS RD,4175.0,-36.344259260477294,174.73485382614723,1
2010-03-11,MATTHEW RD,89.0,-36.43373985479503,174.59480205502808,1
2010-03-11,EDGERLEY RD,73.0,-36.42959245247057,174.5975616983968,1
2010-03-11,DENNIS RD (KOURAWHERO),131.0,-36.434502034716935,174.5917275454573,1
2010-03-12,OMAHA FLATS RD,3165.0,-36.33577156883883,174.74943884740406,1
2010-03-12,OMAHA FLATS RD,2891.0,-36.34136579372555,174.7601154982075,1
2010-03-12,PAPARIMU RD,484.0,-37.12868226750182,175.11686322408053,1
2010-03-12,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),12002.0,-36.9382214996693,174.9093205750734,4
2010-03-12,JONES RD (OMAHA FLATS),331.0,-36.34119340110945,174.753448699784,3
2010-03-12,HUNUA RD (HUNUA),1780.0,-37.082223784073264,175.0249475590348,1
2010-03-12,TE IRIRANGI DR (EAST BOUND/TAMAKI) (SE),15572.0,-36.94459486317147,174.907570715028,3
2010-03-15,MURPHYS RD,9177.0,-36.98310915476148,174.9203398903656,7
2010-03-15,DUREY RD,599.0,-36.68927768803777,174.66989290037915,1
2010-03-15,ORAMS RD,11335.0,-37.00687830527619,174.89725884684415,1
2010-03-15,ONEWA RD,24756.0,-36.810565830068825,174.73907667853138,10
2010-03-15,STANCOMBE RD,6934.0,-36.957757843078475,174.9101340791083,7
2010-03-15,AWANOHI RD,798.0,-36.68330588690107,174.69952151123124,4
2010-03-15,WILKS RD (EAST),1049.0,-36.65168991965096,174.66281610704743,1
2010-03-15,OTEHA VALLEY RD,30309.0,-36.716916954352,174.71530946970108,12
2010-03-16,GLENFIELD RD,15544.0,-36.786002408811854,174.72183526188942,8
2010-03-16,EAST COAST RD (TAKA/GLENFIELD/E.C,13056.0,-36.76583082045917,174.75568834966762,6
2010-03-16,ESMONDE RD,38955.0,-36.79576530651071,174.7696412185036,6
2010-03-16,ARCHERS RD,7754.0,-36.78769718405655,174.73051335989285,6
2010-03-16,KAIPATIKI RD,12365.0,-36.78594041078994,174.7048676758622,6
2010-03-16,FORREST HILL RD,13618.0,-36.7651574241841,174.74816690742185,9
2010-03-16,TRISTRAM AVE (EAST),17627.0,-36.77107262370154,174.74555625759152,1
2010-03-16,OKAHUKURA RD,53.0,-36.38002881842015,174.28647512726613,1
2010-03-16,GUM STORE RD,108.0,-36.37700005060667,174.2898030342501,1
2010-03-16,FITZGERALD RD (TAPORA),12.0,-36.35081296147134,174.32516564820125,1
2010-03-17,MANUKAU RD (PUKEKOHE),10612.0,-37.21254430321853,174.9106806369037,1
2010-03-17,AKA AKA RD,1137.0,-37.233985096121465,174.85345292182237,1
2010-03-17,PATUMAHOE RD,2255.0,-37.22362322264282,174.86875248239608,1
2010-03-17,GLENBROOK-WAIUKU RD,6604.0,-37.206390267786105,174.75144452515602,1
2010-03-17,PUNI RD,7820.0,-37.21126927154632,174.88847195457546,1
2010-03-17,PUKAPUKA RD,143.0,-36.491215558122285,174.6678851746101,1
2010-03-17,WAIUKU RD,4954.0,-37.24546010392995,174.77091665229526,1
2010-03-17,AWHITU RD,1969.0,-37.1858423618898,174.68293994817506,1
2010-03-17,PAERATA RD,10890.0,-37.185865747796214,174.90008384476158,1
2010-03-17,PAPARATA RD,1404.0,-37.18644034578424,174.99289748069572,1
2010-03-17,PUKEKOHE EAST RD,11793.0,-37.19638126643956,174.94080473886433,1
2010-03-17,AWHITU RD,4075.0,-37.243610015208006,174.71600454193612,1
2010-03-17,ARARIMU RD,1312.0,-37.144467401609404,175.03483622241959,1
2010-03-17,NGAREWA DR,232.0,-36.50187559591279,174.71015055646475,1
2010-03-17,THE BULLOCK TRACK,110.0,-36.49910549482358,174.69709390620068,1
2010-03-17,MCENTEE RD (WAITAKERE),1825.0,-36.85539080391247,174.56184013470937,1
2010-03-18,BOOTH RD,59.0,-36.30304658662786,174.45145423665005,1
2010-03-19,WYLLIE RD (WARKWORTH),291.0,-36.40793018714732,174.6336065841653,3
2010-03-19,QUINTAL RD,68.0,-36.32751832290164,174.732477315588,1
2010-03-19,FALLS RD (WARKWORTH),1002.0,-36.40693702883305,174.63964110627015,2
2010-03-21,SPARTAN RD,4348.0,-37.036179205426436,174.91132154281155,1
2010-03-21,MANUROA RD,8867.0,-37.03989397956147,174.9162604740239,1
2010-03-21,TAKANINI SCHOOL RD,2347.0,-37.03605072894871,174.9226170795686,2
2010-03-21,OAKLEIGH AVE,2500.0,-37.036257549008496,174.9154045644674,2
2010-03-21,MANUROA RD,7489.0,-37.039280866554044,174.91850490746114,2
2010-03-21,GRAHAM RD (TAKANINI),1809.0,-37.045784768711954,174.91927580951034,1
2010-03-22,EAST COAST RD (TAKA/GLENFIELD/E.C,10187.0,-36.70247403401707,174.7211339239817,9
2010-03-22,HAURAKI RD (LEIGH),2137.0,-36.29379361883387,174.80154905391967,1
2010-03-22,SCHOLLUM RD,124.0,-36.3170931485828,174.74334056856358,1
2010-03-22,UPPER WHANGATEAU RD,104.0,-36.3181203561166,174.74275081887234,2
2010-03-24,KAKARAEA RD,32.0,-36.382179885663966,174.36633402227082,1
2010-03-24,EAST COAST RD (TAKA/GLENFIELD/E.C,24740.0,-36.74561609972704,174.73954722206204,4
2010-03-24,ROSEDALE RD,12826.0,-36.73600984279707,174.72515257617766,6
2010-03-24,GREVILLE RD,17028.0,-36.72935034050025,174.72566422397804,7
2010-03-24,GRICE RD,85.0,-36.30672199356001,174.4087204740313,1
2010-03-24,BEAVER RD,11.0,-36.2962110871967,174.4224070722954,1
2010-03-24,OTEHA VALLEY RD,31032.0,-36.71773971975213,174.71388344752796,6
2010-03-25,WADE RIVER RD,3417.0,-36.63853505126018,174.74620685784848,1
2010-03-25,BILLING RD,51.0,-36.52764132580585,174.67752397766174,1
2010-03-25,MAHURANGI WEST RD,777.0,-36.49080917476164,174.6614797289144,2
2010-03-25,OTEHA VALLEY RD,23989.0,-36.71918068584637,174.71146343690967,6
2010-03-25,TRIG RD (WHENUAPAI),7647.0,-36.81054481366094,174.61997152623337,1
2010-03-25,FRED TAYLOR DR,21272.0,-36.8200567764784,174.60449856626252,1
2010-03-25,BIRDWOOD RD (WAITAKERE),2209.0,-36.85459964898971,174.5969539467004,1
2010-03-25,HUNGRY CREEK RD,69.0,-36.510640170876044,174.67179704729355,1
2010-03-26,PARTRIDGE RD,75.0,-36.30288456821536,174.4757299549625,1
2010-03-26,JV GRANT RD,47.0,-36.33346970971071,174.4260924286753,1
2010-03-26,PAH HILL RD,88.0,-36.32648415935607,174.40931012268825,3
2010-03-29,SMYTH RD,93.0,-36.400245487528366,174.602680977003,1
2010-03-29,NEWTON RD (RIVERHEAD),23.0,-36.75260988716187,174.59489308828182,1
2010-03-29,PHILLIPS RD (STREAMLANDS),29.0,-36.387900102259614,174.6250486481846,1
2010-03-30,GOAT ISLAND RD,643.0,-36.281048818152144,174.7912694000093,1
2010-03-30,BIRDSALL RD,45.0,-36.31335703686938,174.7559435947379,1
2010-03-30,WAIUKU-OTAUA RD,1873.0,-37.26062607035942,174.73027163110237,1
2010-03-30,ASHTON RD (OMAHA),82.0,-36.31352022896845,174.76078117214695,1
2010-03-30,AWHITU RD,984.0,-37.11605162478492,174.6077644664659,1
2010-03-31,MCKENZIE RD (KINGSEAT),2443.0,-37.13703633602991,174.7845854688691,1
2010-03-31,PEAK RD,1223.0,-36.6578431888253,174.52429821676216,1
2010-03-31,PEAK RD,1379.0,-36.646542277594094,174.517028092466,1
2010-03-31,GLENBROOK RD,8636.0,-37.14060994767233,174.87989104205363,1
2010-03-31,LINWOOD RD,8168.0,-37.086665982993004,174.90763893878395,1
2010-03-31,KINGSEAT RD,3328.0,-37.16589673483103,174.80535541339557,1
2010-04-01,AWAPEKA RD,43.0,-36.266791389425954,174.49881695807153,1
2010-04-01,BOSHER RD,106.0,-36.27732312898136,174.537650889283,1
2010-04-01,BOSHER RD,137.0,-36.274305323978034,174.51346676814515,1
2010-04-01,SHEPHERD RD,157.0,-36.25549528190474,174.52243091563415,1
2010-04-02,PAH HILL RD,57.0,-36.32648415935607,174.40931012268825,3
2010-04-03,WHAREHINE RD,437.0,-36.28332775916097,174.43384195642915,1
2010-04-15,LINTON RD,61.0,-36.39989727383469,174.5560862530711,1
2010-04-15,OLD WOODCOCKS RD,287.0,-36.40665526903349,174.54658596960758,1
2010-04-15,SCHOOL RD (KAIPARA FLATS),59.0,-36.40707452555358,174.54553486325162,1
2010-04-15,HUDSON LANE,45.0,-36.39665043869342,174.53251672524743,1
2010-04-16,MOIR HILL RD,122.0,-36.473017826756795,174.63848752809864,1
2010-04-16,WILSON RD 4 (WARKWORTH),808.0,-36.41207691025246,174.67136593370955,1
2010-04-16,SCHOLLUM ACCESS RD,47.0,-36.48074059987758,174.65822858110351,1
2010-04-19,WAIRAU RD (WEST),26140.0,-36.77474741701051,174.74267039695755,10
2010-04-20,MAENEENE RD,70.0,-36.23014357842842,174.50052048809985,1
2010-04-20,WAIMANU RD,56.0,-36.2308961624226,174.50089092555336,1
2010-04-20,ROSS RD,65.0,-36.22336467868951,174.48824171896823,1
2010-04-20,VIPOND RD 2 (TOPUNI),74.0,-36.2294187427792,174.50440092400433,1
